finalCellRound2,finalCellRound3,finalCellRound4,finalCellRound5,finalCellRound6,finalCellRound7,finalCellRound8,finalCellRound9,finalCellRound10,finalCellRound11,finalCellRound12,finalCellRound13,finalCellRound14,finalCellRound15,finalCellRound16,finalCellRound17,finalCellRound18,finalCellRound19,finalCellRound20,finalCellRound21,finalCellRound22,finalCellRound23,finalCellRound24,finalCellRound25,finalCellRound26,finalCellRound27,finalCellRound28,finalCellRound29,finalCellRound30,finalCellRound31,finalCellRound32,finalCellRound33,finalCellRound34,finalCellRound35,finalCellRound36,finalCellRound37,finalCellRound38,finalCellRound39,finalCellRound40,finalCellRound41,finalCellRound42,finalCellRound43,finalCellRound44,finalCellRound45,finalCellRound46,finalCellRound47,finalCellRound48,finalCellRound49,finalCellRound50,finalCellRound51,finalCellRound52,finalCellRound53,finalCellRound54,finalCellRound55,finalCellRound56,finalCellRound57,finalCellRound58,finalCellRound59,finalCellRound60,finalCellRound61,finalCellRound62,finalCellRound63,finalCellRound64,finalCellRound65,finalCellRound66,finalCellRound67,finalCellRound68,finalCellRound69,finalCellRound70,finalCellRound71,finalCellRound72,finalCellRound73,finalCellRound74,finalCellRound75,finalCellRound76,finalCellRound77,finalCellRound78,finalCellRound79,finalCellRound80,finalCellRound81,finalCellRound82,finalCellRound83,finalCellRound84,finalCellRound85,finalCellRound86,finalCellRound87,finalCellRound88,finalCellRound89,finalCellRound90,finalCellRound91,finalCellRound92,finalCellRound93,finalCellRound94,finalCellRound95,finalCellRound96,finalCellRound97,finalCellRound98,finalCellRound99,finalCellRound100,finalCellRound101,finalCellRound102,finalCellRound103,finalCellRound104,finalCellRound105,finalCellRound106,finalCellRound107,finalCellRound108,finalCellRound109,finalCellRound110,finalCellRound111,finalCellRound112,finalCellRound113,finalCellRound114,finalCellRound115,finalCellRound116,finalCellRound117,finalCellRound118,finalCellRound119,finalCellRound120,finalCellRound121,finalCellRound122,finalCellRound123,finalCellRound124,finalCellRound125,finalCellRound126,finalCellRound127,finalCellRound128,finalCellRound129,finalCellRound130,finalCellRound131,finalCellRound132,finalCellRound133,finalCellRound134,finalCellRound135,finalCellRound136,finalCellRound137,finalCellRound138,finalCellRound139,finalCellRound140,finalCellRound141,finalCellRound142,finalCellRound143,finalCellRound144,finalCellRound145,finalCellRound146,finalCellRound147,finalCellRound148,finalCellRound149,finalCellRound150,finalCellRound151,finalCellRound152,finalCellRound153,finalCellRound154,finalCellRound155,finalCellRound156,finalCellRound157,finalCellRound158,finalCellRound159,finalCellRound160,finalCellRound161
1,0.054791203,0.061750805,0.030678898,-0.005977854,0.018705871,-0.002474928,0.014593048,0.002460584,0.004943618,-0.001847719,0.001078004,-0.002013767,-0.000740365,-0.003443134,-0.001502792,-0.001495889,-0.000262316,-0.000625042,-0.00062623,0.000934204,0.000658364,-0.000247957,0.000818778,9.34E-05,0.000397704,-0.000396357,-0.000180435,-0.00036837,0.000204094,-0.000598223,-0.000272444,-0.000186251,0.000332208,6.46E-06,-0.000313692,0.000141787,-0.000131095,0.000202336,-8.82E-05,-8.44E-17,0.092043319,-0.040865804,-0.055497494,0.034573181,0.021151028,-0.004009719,0.001946045,-0.000163512,0.001078607,-0.001170408,0.002455375,0.000202117,-0.004054936,-0.000841062,-0.000472278,-0.000462155,-6.68E-05,-0.000674568,-0.000543819,-0.00137496,6.98E-05,0.000719721,-0.000226411,-0.000705223,-0.000779556,0.000329201,-1.92E-06,-0.00090688,3.40E-05,0.000472857,0.000547749,0.000205517,-0.000134974,6.08E-05,6.83E-05,1.72E-05,1.88E-05,-3.69E-05,0.000141275,2.53E-16,0.038466659,-0.006372396,0.004754135,-0.010492399,0.003797209,0.007803831,0.000161154,-0.000597755,0.007345725,0.001893809,0.005423758,0.00127394,0.002558313,-0.000879464,0.000939221,0.002100653,8.23E-05,0.000370471,7.77E-05,0.001608195,-0.000379093,3.97E-05,0.000287325,0.000382786,-0.001026985,-0.000243513,-0.000310986,0.000222963,-0.000811094,-0.00046148,-6.53E-06,-0.000212217,0.000107437,-0.000109301,-0.000105396,-7.71E-05,-0.000181887,3.64E-05,-0.00010589,0.667905474,-0.085610957,0.097817292,0.027795424,-0.014818628,-0.013033857,-0.004285949,0.010309688,0.002657101,0.00822032,0.005944218,-0.000707994,0.000861461,0.003492468,0.003386003,-0.001681343,-0.003029033,-0.000439256,-0.001031531,-0.001401398,9.18E-05,-0.000302855,-7.38E-05,2.91E-05,-0.00027998,0.000574659,0.000105048,0.000255466,0.000337485,-0.000586781,0.000618323,0.000305071,-0.000268513,-0.000226842,-0.000511199,0.000143271,9.84E-05,0.000203437,0.000101523,-0.000265577
1,0.027401685,0.006985936,0.012200045,0.0071005,0.006157523,0.003023149,0.004516567,-0.000922901,0.001474865,0.000573721,0.001977533,0.000886871,0.001000668,-0.001456795,0.000455395,-0.00050839,0.001285747,0.000603676,0.000942636,-0.000116319,-9.92E-05,0.001091382,-0.000577599,0.001156942,-0.000782122,6.04E-05,0.000283054,-0.000125485,0.000585637,-5.32E-05,0.000264137,-8.03E-05,0.000174727,-7.35E-05,-0.000247429,-4.96E-05,-0.000171514,2.55E-05,-6.19E-05,8.73E-17,0.100973116,-0.027524113,-0.033598712,0.014275098,-0.012322751,-0.004572633,0.002081804,-6.02E-05,0.000267413,7.29E-05,-0.000345062,-0.001971108,-0.000790133,-0.001071977,0.001029598,4.55E-06,-0.000232228,0.000226379,-0.000137519,0.000149217,-7.88E-05,4.33E-05,-0.000299156,-0.000205118,0.000284055,-0.000214788,0.000100561,3.66E-05,-7.70E-05,0.000313638,-0.000118898,-0.000162207,-6.20E-05,7.73E-05,5.03E-05,0.000132751,-0.00019057,1.50E-05,-0.00020252,-4.37E-17,0.068402633,-0.022497457,0.04982827,-0.014173811,0.005352715,-0.003907332,-0.001947036,-0.001128822,-0.000385674,-0.00091841,0.001797439,-0.000224618,-0.001133014,-0.001790252,-0.000117062,-0.001319231,0.000402993,-0.000678122,-0.000802452,0.000323684,-0.000183746,0.000593649,-0.000744905,0.000337302,-0.000592302,0.000231844,-0.000266175,-0.000178627,0.000253188,-2.88E-05,0.000394948,-3.00E-06,7.20E-05,4.68E-05,1.41E-05,0.000164219,-9.32E-05,0.000359437,-1.77E-05,0.852770302,0.01408342,0.031077947,-0.006039453,-0.013441886,0.005419928,5.67E-05,0.004517242,5.87E-05,0.00064226,-0.000831597,0.000103106,-0.000198097,0.001686133,0.001130309,-0.000751625,-0.002575367,-0.000825773,0.001266877,0.001470484,-0.000335719,-0.000313315,-0.000812129,-6.01E-05,0.000856033,-7.64E-05,0.000307556,-0.000983724,0.000492555,7.55E-05,1.75E-05,0.000374389,-8.12E-05,0.00013061,-0.000169308,-0.000131398,0.000227357,8.63E-05,-0.000140522,5.74E-05
1,-0.011498603,0.030658222,-0.008576964,0.00181156,0.000786834,-0.003822464,-0.00304163,-0.003104403,-0.001562717,-0.002659646,-0.000365015,-0.000998306,0.000458637,9.01E-05,0.001188244,0.000836154,0.00112248,0.000427707,0.000657603,0.000112242,0.000201444,0.000454693,0.000181672,0.000350389,0.000238364,0.000212821,0.000422888,0.000517967,0.000304617,0.000453275,0.00031108,0.00038453,-5.82E-05,0.000174803,-0.000324779,0.000121386,-0.000329776,0.000102131,1.28E-05,-8.07E-17,0.050044214,-0.013903582,-0.009883983,0.003328528,-0.005826123,0.004343508,-0.002023736,-0.001240264,0.00035497,6.09E-05,0.000201,0.000970186,-0.000282606,-0.000294861,-0.000440564,0.000114743,3.66E-05,-0.000521808,-0.000438836,-0.000328859,0.000641216,-4.97E-05,-0.000304311,-0.000220056,1.54E-05,-0.000270404,-0.000131682,0.0001239,-0.000304761,-3.86E-05,-0.000239239,7.55E-05,8.79E-05,8.51E-05,7.78E-05,-0.000351826,-0.000414297,-1.00E-04,-6.43E-05,2.42E-16,0.032871363,-0.003774466,0.024249181,-0.006286203,0.008683856,-0.001708186,0.003927394,-0.001482071,-0.000165214,-0.001842351,-2.68E-05,0.000185036,-0.000120703,0.000223917,-0.000183539,0.000181816,-0.000269629,-0.000243997,-0.000450556,-0.00046611,-0.00016346,-0.000418972,0.000209108,-0.000174745,1.74E-05,-0.000244355,0.000278574,-5.86E-05,0.000182168,7.42E-05,0.000167346,8.73E-05,6.41E-05,0.00025868,0.000277423,0.000248928,0.000205668,-7.06E-05,7.94E-05,0.832103138,0.029550116,0.020437114,-0.015382091,0.005083103,0.003218087,-0.001754562,0.002809816,0.001037673,-0.000681805,-0.000628273,-0.000515432,-0.000654145,0.000120669,-0.000343363,-0.000251505,-0.000288449,0.000329212,0.000479831,0.000452566,-0.000595408,0.00032469,-8.07E-05,6.99E-05,0.000544638,-7.17E-05,-1.04E-05,2.29E-05,-0.000378615,-3.58E-05,0.000130484,-9.07E-06,-9.17E-05,0.000306736,0.00014612,0.000196327,-0.000219959,-0.000292274,0.000186026,-0.000141454
1,-0.065037212,0.020878801,-0.042726236,0.009699982,-0.011684759,0.000526702,-0.009854806,0.002932201,-0.002513243,0.00214076,-0.001067689,0.001980956,-0.002272893,0.000309184,-0.001220286,0.000259245,-0.000288067,0.001009607,-0.00058826,0.000425145,2.32E-05,-0.000227215,-0.000522381,-0.000242664,-0.00012499,-4.48E-05,4.81E-05,0.000391556,-0.000170491,9.51E-05,1.83E-05,-0.000475328,-3.28E-05,-2.37E-05,-5.94E-05,-0.000179255,0.000323119,0.000102882,-0.000213466,0,-0.045842625,-0.015462967,0.016575182,0.005569333,0.006068054,0.000470461,-0.001094694,-0.002936662,-0.001175776,-0.001441318,0.001601641,-0.000285636,-0.001610733,-1.69E-05,0.001597293,-0.000306363,-0.000943273,0.000188862,0.000692911,-0.00059517,3.44E-05,0.000787025,-0.000140157,-0.000732973,0.000166824,-7.34E-05,-0.000251669,0.000511208,-0.000183167,2.65E-05,-0.000313399,0.000203226,4.98E-05,-0.000254939,0.000280072,-0.000210579,7.07E-05,-1.94E-05,0.000184956,9.17E-17,-0.044544011,-0.021126281,-0.026691957,-0.013013742,-0.004932745,0.002600663,0.000571318,0.00163197,-0.001664737,-0.000324581,-0.000210131,-7.74E-05,-0.000313728,-0.000263158,-8.32E-05,-0.000307304,0.000170415,5.41E-05,-1.63E-05,-0.000332165,0.000776267,-0.000268404,-0.000417048,-8.17E-05,-0.000169004,-0.000740501,-0.000146913,5.70E-05,-3.59E-05,0.000119406,-9.36E-05,0.000322245,-0.000608518,0.000243488,-0.000273237,-2.37E-05,-0.00026395,0.000106498,-7.62E-05,0.95240878,0.059678774,-0.021001572,-0.015616814,0.007974895,-0.001922003,-0.002462096,-0.002060506,-0.000898523,-0.003773161,0.000450373,0.001636289,0.000750586,-0.000292449,0.000994184,-0.00116836,-0.000423499,-0.000153346,0.00112698,-0.000119155,0.000118212,-0.000738434,0.000492585,-8.97E-05,-0.000131354,-0.000455822,-3.58E-05,0.00015023,-0.00030244,8.58E-05,0.000651424,-0.000666897,2.21E-05,0.000287856,0.000107967,-0.000559438,4.85E-05,0.000457359,-0.00037808,-0.000119314
1,0.005476735,0.006257521,0.004407977,-0.027353695,0.001016011,-0.009294376,4.69E-05,0.002094186,-7.55E-05,0.002858934,0.000549224,0.000624095,0.000731384,-1.72E-05,0.000487412,0.000563439,0.000129406,0.000808207,-0.000166305,0.000586825,-0.000208423,0.00022317,-2.09E-05,-2.91E-05,0.000175115,-9.42E-05,0.000178823,-6.41E-05,3.15E-05,-8.38E-05,-7.58E-05,-9.03E-05,3.41E-05,-6.44E-05,0.00021136,-7.28E-06,0.000224672,2.94E-05,8.71E-05,-9.05E-17,0.011696959,-0.012269218,-0.005503327,0.005399543,0.002762592,0.002414769,-0.001725671,-0.001366087,0.000432118,-0.000335921,0.000228226,0.001102507,0.000613068,3.25E-05,-7.69E-05,-0.001229114,-0.00073463,4.04E-05,4.49E-05,0.000688729,0.000443674,0.000351473,2.68E-05,-9.07E-05,-0.000152312,-0.000243836,5.96E-05,-0.000184248,-5.77E-05,0.000159972,-4.02E-05,-3.64E-06,2.15E-05,-6.62E-05,7.26E-05,1.56E-05,4.91E-05,0.000158109,2.06E-05,9.05E-17,0.004370026,-0.004143637,0.004638512,-0.007575891,0.002308172,-0.005536168,0.00109851,-0.002426344,-0.000335822,-0.000567791,-0.000115142,0.000321486,0.000334409,0.00070809,0.000138953,0.000602929,-0.000383682,-9.80E-05,-0.000492248,-0.000512114,-0.000243651,-0.000253171,-4.85E-05,0.000206526,2.09E-05,0.000327518,5.41E-05,5.96E-05,0.00012278,-0.000100233,7.26E-05,-6.44E-05,-2.66E-05,6.19E-05,-6.15E-05,8.63E-05,1.40E-05,4.18E-05,7.98E-05,0.755372698,-0.001918798,0.088448492,-0.002213063,-0.007550428,0.006653635,-0.013850404,-0.003443915,-0.002006342,0.0005209,0.002812318,0.000130796,0.000832376,-0.000353039,-0.00032532,-9.59E-05,-0.000657255,0.000443458,0.0003843,1.26E-05,0.000284038,-0.000245584,-0.000105069,-1.70E-05,-6.99E-05,-9.05E-05,-0.000206993,0.000117029,0.000159264,4.91E-05,-7.49E-05,8.71E-05,5.43E-05,-0.000163845,3.81E-05,-6.14E-05,0.000134092,0.000118874,-5.91E-05,3.35E-05
1,-0.003263349,0.03748344,-0.025754322,0.009625147,-0.011381051,-0.000490172,-0.00353986,0.000949309,-0.002384569,0.000898999,-0.000118754,6.66E-05,-0.001229264,0.000956749,-0.001077291,0.000593892,-0.000802456,0.000915662,-0.000796169,0.000757021,-0.000264224,0.000229632,-0.000277106,-6.47E-05,-0.00026971,5.38E-05,-0.000157683,9.69E-06,-4.61E-05,0.000121902,-0.000180843,0.000304513,-0.000184362,8.92E-05,-0.000211474,0.000164353,-0.000366848,0.00013561,-0.000204829,1.09E-16,-0.005625823,-0.025578303,0.013654625,0.002961786,-0.002344105,0.004773331,-0.002478761,0.002872354,-0.001932338,0.001220761,-0.002051093,0.00026572,-0.000252335,-0.000389105,-5.85E-05,0.001528834,1.57E-05,-0.000525613,3.28E-05,-9.47E-05,-0.000324564,-0.00024257,-4.32E-05,0.000327696,0.00011034,0.000239536,-0.000234022,0.000403558,-0.00023638,-0.000164026,-3.67E-05,1.35E-05,0.00013683,-0.000167374,-5.14E-06,1.70E-05,3.45E-05,-7.22E-05,1.41E-06,0,-0.013755022,-0.013197259,0.000973879,-0.020755201,0.007449496,-0.004639686,0.001422802,-0.001227954,0.001167822,-0.000904614,-0.000932301,0.000390775,-0.000878916,-0.000981064,0.000222984,0.000276554,-7.98E-05,0.000858553,0.000523289,-3.65E-05,0.00027604,-2.90E-05,-7.09E-05,-0.000254916,0.000145203,8.51E-05,0.000225943,0.000416699,-6.90E-05,0.000380019,-0.000301589,0.000165868,-6.44E-05,7.40E-05,-6.93E-05,1.53E-05,-0.000118803,-0.000153881,-0.000117879,0.875279774,0.026122354,-0.008906111,0.010875834,0.017915421,-0.010835935,-0.005089523,0.000168923,0.001430597,-0.00294921,-0.001257761,0.000900932,0.000155733,0.000613921,-0.000564519,0.000765456,5.84E-05,-1.72E-05,-0.000387642,-0.000190223,0.000518115,-0.000133714,0.000267826,-0.000246706,0.000246624,2.24E-06,-0.000176224,-0.000255262,0.000227339,0.000117326,-0.00025713,-6.83E-05,9.83E-05,-1.24E-05,8.56E-05,0.000118845,5.58E-05,-0.000141313,0.000159719,-0.000145545
1,-0.005603446,0.04682086,-0.042396325,0.017800946,-0.01988859,-5.93E-05,-0.004778016,0.001137489,-0.002375278,-0.000157103,-0.000827765,0.000325145,-0.000627209,0.000571257,0.000484531,0.000294932,0.000343499,-0.000339174,0.000306159,9.57E-05,-0.000341609,-0.000202867,0.000118564,-9.48E-05,0.000190855,5.49E-05,8.59E-05,-0.000495506,2.31E-05,4.05E-05,1.17E-05,-0.000173816,3.84E-05,-0.000220583,0.000144515,1.74E-05,8.53E-05,1.86E-05,-6.07E-05,9.54E-17,-0.03044194,-0.02162462,0.035772353,-0.001905365,-0.007478524,0.00546269,-0.001141104,-0.002940705,-0.002975195,0.002018297,-0.000560712,8.12E-05,0.000550789,0.000428525,-4.07E-05,0.000190626,0.000426163,-0.000619902,-0.000149085,-5.59E-05,0.000504186,-0.000223729,0.000207303,-0.000400913,0.00027619,-7.79E-05,0.000104788,4.75E-05,0.000118514,-3.45E-05,-9.99E-05,-0.000237841,0.000139771,0.000177584,1.95E-05,-0.000111189,-0.000243863,0.000123133,0.000120778,0,-0.047422193,0.00308473,-0.007650537,-0.008940146,0.005346239,-2.96E-06,-0.004432232,0.002640148,-0.001131478,-4.84E-05,-0.001271284,0.001097955,-0.001261952,0.000807085,-0.001141324,0.000885849,-0.000400931,0.000272945,-0.000338512,0.000572164,-0.000545259,6.85E-05,-0.000172644,0.000345515,-0.000224711,-0.000137789,-1.77E-05,0.000148796,-5.92E-06,0.000220113,-7.47E-05,-1.07E-05,-4.82E-05,9.72E-05,0.000121564,4.75E-05,-7.11E-05,-6.09E-05,-0.000117581,0.845595731,0.062033747,-0.010853605,0.016995096,0.016337345,-0.015399164,0.006134249,-0.005592528,0.001391682,-0.000845698,0.001356147,0.000285071,0.000333705,-0.001552098,-0.000553632,0.000529523,0.000545483,-0.000557279,-0.000522812,0.000604956,0.000108361,0.000194828,-5.43E-05,-0.000126612,-0.00015918,4.81E-05,0.00026897,-3.67E-05,-1.82E-05,0.000119778,-0.000298576,-3.12E-05,0.000293882,0.000114784,-0.000213881,-0.000156907,-0.000125752,0.000224296,8.64E-05,0.000123184
1,0.015149171,0.003647582,-0.017727547,0.00623973,-0.015703447,0.004664664,-0.004109799,0.000652782,-0.001442087,-4.97E-05,-0.001150128,0.001448023,-0.000489993,0.000737586,0.000225538,0.000474433,0.000288858,0.00048179,-0.000368768,0.000212567,-0.000358126,7.72E-05,-5.10E-05,0.00014411,0.000261125,6.41E-05,0.000253098,-0.000158513,-6.37E-05,-0.000159101,7.45E-05,-8.87E-05,-4.53E-05,-0.000236738,-0.000104244,2.92E-05,5.32E-05,0.000161939,0.00012522,1.03E-16,-0.039625265,-0.006861134,0.026846799,-0.009806256,-0.011339875,0.012167539,0.007683039,-0.004920898,-0.000566478,-0.000594523,-0.000422586,-0.001003351,0.000422526,-0.000613329,-0.000325111,0.000991744,0.000248938,0.000204584,-0.000334265,5.09E-05,-0.000148657,0.00037373,-1.26E-05,0.000187036,-0.00014634,-0.000323106,-5.56E-05,0.000134558,-0.000173031,0.00010146,7.83E-05,0.000171049,-0.000113463,-4.78E-05,-0.000235399,0.000220261,7.85E-05,8.46E-05,-3.27E-05,-1.03E-16,-0.030921106,-0.001020959,-0.017924646,-0.007429735,-0.004205315,-0.001477514,-0.003420532,0.003626433,-0.000519694,-0.000825499,0.000173959,-0.00122805,6.21E-05,-0.000753107,0.000312685,-0.000496776,0.000722538,0.000306229,0.000196687,-6.54E-05,-0.000117902,-0.000232662,-0.000237509,-6.44E-05,-0.000235503,-0.000205886,-9.38E-05,-0.000192887,3.70E-05,-9.61E-05,9.82E-05,8.48E-05,0.000186729,-6.68E-05,-0.000128847,-8.35E-05,-5.16E-05,0.000107157,-7.16E-05,0.987301055,-0.007074188,0.005733224,0.020651748,-0.013295093,-0.005417751,0.004429493,-0.004484165,-0.000607203,-0.000401115,0.000473926,7.76E-05,0.000157774,-0.001112426,0.000753866,0.000345137,0.000169448,-0.000136641,0.000261913,1.29E-05,3.25E-05,-0.000104522,5.21E-05,-0.000455241,0.000161771,-0.000334503,7.22E-05,0.00021792,0.000126793,-0.000120967,-0.000145237,-3.35E-05,0.000165267,0.000248155,-9.27E-05,-9.52E-06,-9.97E-05,-9.02E-06,-0.000162485,-3.21E-05
1,0.002593569,0.050092101,-0.000886777,-0.001251629,-0.00211341,-0.001168366,-0.001037933,0.002138217,0.000126877,0.002417457,0.000240609,0.001112879,-0.000194601,-8.56E-05,-0.00030588,-0.000624298,-0.000140867,-0.000509615,-1.55E-05,-0.000192861,8.10E-05,9.48E-05,0.000154019,0.000330397,0.000140984,0.000386793,4.71E-05,0.000127556,-5.59E-05,-0.000234551,-0.000136784,-0.000346156,-0.000131135,-0.000158636,6.80E-06,7.25E-05,0.000163428,0.000195846,0.000142783,-1.20E-16,-0.014325634,0.020143956,0.015944501,-0.005811688,-0.000644258,-0.002128745,-0.007552309,-0.001618894,0.002466542,0.000401779,0.000132014,0.002415957,0.000702446,-0.001708503,0.000144833,0.000928971,-0.000684809,-0.00074737,0.000223213,-0.00027002,-0.000445473,0.000443545,3.13E-05,0.000224647,8.51E-05,-0.000251507,-2.60E-05,1.35E-05,-0.000146307,-0.000195124,2.57E-05,2.00E-05,-0.000152557,-0.000318281,0.000273014,8.93E-06,-0.000130849,0.000259914,0.00017443,2.80E-16,0.002783721,0.007656308,0.003681523,0.006851194,0.004109372,0.003024483,0.002739685,0.000453475,0.000670547,0.000155848,7.09E-05,0.000820723,0.000989621,0.001206934,0.001766447,0.001030683,0.001493541,0.000503019,0.000739481,-6.11E-07,0.000289737,-0.000109344,0.000265094,0.000134873,0.000359327,0.00034631,0.000397755,0.00029617,0.000295121,0.000156636,0.000126574,6.14E-05,2.93E-05,-1.62E-05,3.18E-05,-6.02E-05,5.02E-05,-1.63E-05,8.29E-05,0.659049683,-0.014282985,0.074249311,0.009236341,0.004726489,0.004354472,-0.002542531,-0.006436435,-0.004341245,1.89E-05,-0.000389283,0.001412189,0.000836483,-0.000312404,-0.000178304,-5.63E-05,0.000159603,-0.000191887,-6.63E-05,-0.000372188,-0.000587452,0.000550455,-0.000524386,-0.000506001,0.000569869,0.000537941,-0.000213693,-7.78E-05,0.000468429,0.000130766,0.000325334,-6.16E-05,-0.000106677,-0.000154962,-0.000196667,-0.000180388,-0.000286137,4.83E-05,-0.000127852,-3.28E-05
1,-0.03320228,0.009676596,-0.013937117,-0.010877105,0.004022213,-0.003425987,0.007432167,0.000443319,0.002649856,-2.29E-05,-1.38E-05,-0.001123767,0.000251429,-0.001138284,0.001098944,-0.000748779,0.000435204,-0.00010293,9.21E-05,0.000154478,4.24E-05,0.000222969,-0.000409038,-0.000128254,-0.000261128,-3.26E-05,0.000123592,3.37E-05,-4.20E-05,-0.000170468,-0.000213835,8.61E-05,6.18E-05,0.000196007,3.44E-05,-6.40E-05,-4.42E-05,-6.66E-05,0.000141881,1.44E-16,0.054389793,-0.011177562,-0.019211859,0.00239405,-0.001176698,0.005157297,0.002586215,-0.000489346,9.97E-05,-0.000869324,0.000877054,-5.99E-05,-0.000621273,-0.001240844,-0.000639938,0.001006844,0.000600343,0.000444895,0.000105766,-0.000476289,-0.000125239,-0.000557385,0.000114544,0.000422852,0.000138261,9.08E-05,-0.000306032,-3.28E-05,-4.83E-05,0.000127757,0.000116702,-8.60E-05,-0.000113129,-0.000117448,0.000144027,3.61E-05,5.39E-05,1.84E-05,-0.00015959,-9.63E-17,0.017698547,-0.007488205,0.010838689,-0.007609737,-0.004675453,-0.004173434,-0.002958517,-0.000911822,0.000605159,0.000766363,0.000959915,-0.000178112,8.49E-05,-0.000950795,-0.000582752,-0.001076833,-0.000631332,6.13E-05,-0.000272441,0.0006487,2.84E-05,-6.13E-05,-0.000163926,-0.00010983,9.35E-05,0.000255473,0.000102314,0.000215928,-0.000197726,0.000106159,-2.18E-05,0.000168213,8.93E-05,-8.71E-05,7.83E-06,-0.00020499,8.45E-05,6.89E-07,0.000100838,0.859212808,0.046453078,0.041350461,-0.027509988,0.000497699,-0.003437513,-0.004805159,0.00335556,-0.002991685,0.002139904,-0.000837408,0.000672603,0.001026162,-0.001111018,0.000438307,-0.000716887,-0.000588056,0.000510357,0.000346637,0.000229091,-0.000123426,-0.000232485,4.70E-05,5.29E-05,9.64E-05,-0.000238262,-3.42E-05,4.84E-05,3.43E-05,0.000179552,-1.73E-05,1.42E-05,-0.00015781,-6.06E-05,1.31E-05,4.19E-05,0.000147596,-5.28E-05,1.15E-05,-0.000120674
1,0.01710241,0.014440914,0.001261822,0.010876066,-0.010803476,0.007274691,-0.005271,0.004174193,-0.001630765,0.000154255,-7.92E-05,0.000483168,2.29E-05,-0.000421243,0.000356688,-0.000694309,-0.000265336,-0.000331859,-0.000161472,-5.37E-05,-7.59E-05,-0.000383197,3.49E-05,-0.000547197,5.20E-05,-0.000509277,-9.62E-05,-0.000261882,-0.000104664,-0.000182957,-0.000122281,-0.000169603,-0.00017697,-1.94E-05,-0.000263181,-8.59E-05,-0.000150916,-0.000108074,-0.000134267,-1.14E-16,0.001649265,-0.015756624,-0.003450934,0.008147204,0.003530668,0.000267466,-0.003130214,0.000446195,-0.000349342,0.001286057,-0.000153133,-0.000287009,0.000214018,-0.000427208,-0.000880234,0.001616621,-0.000130211,-0.000161208,-1.91E-05,-7.00E-05,-0.00031682,6.61E-05,-4.06E-06,4.62E-05,-0.000130068,-3.88E-05,7.51E-05,7.34E-05,-0.000305026,-0.000113883,0.000173921,-3.75E-05,-2.10E-05,3.40E-05,-5.58E-05,-8.13E-05,6.68E-06,-3.12E-05,5.78E-05,1.01E-16,0.011915615,-0.015899169,0.004839535,-0.015187854,0.005513933,-0.004575891,0.00188629,-0.002190487,-0.000273482,-0.000135417,0.000438523,-0.001436094,0.001198353,-0.002164449,0.000615485,-0.000899907,-0.000363019,0.00043339,-0.000187763,-0.00014242,-5.65E-06,-0.000136357,6.42E-05,-0.000228271,-0.000135009,-9.40E-05,-0.000199146,-9.40E-05,-0.000180002,3.03E-05,-0.000172681,-2.56E-05,6.98E-06,-1.62E-06,-7.06E-05,-3.08E-05,-2.25E-05,7.78E-06,6.93E-05,0.946798224,-0.006279132,-0.004757229,0.016167923,-0.002928796,0.000606464,1.25E-05,-0.002401064,0.004389515,0.000373347,-0.000804896,0.000117657,0.000441222,-0.000969501,0.000833604,0.000347617,-6.23E-05,0.00038108,-0.000518271,-0.000377926,0.000272071,0.000107371,5.23E-05,8.18E-05,-0.000107393,3.82E-05,-7.90E-05,-3.54E-06,-0.000189873,7.69E-05,-3.58E-05,2.85E-05,-0.000206192,6.04E-05,1.01E-06,-1.04E-05,1.72E-05,1.50E-05,-8.14E-05,-8.26E-05
