finalCell1,finalCell2,finalCell3,finalCell4,finalCell5,finalCell6,finalCell7,finalCell8,finalCell9,finalCell10,finalCell11,finalCell12,finalCell13,finalCell14,finalCell15,finalCell16,finalCell17,finalCell18,finalCell19,finalCell20,finalCell21,finalCell22,finalCell23,finalCell24,finalCell25,finalCell26,finalCell27,finalCell28,finalCell29,finalCell30,finalCell31,finalCell32,finalCell33,finalCell34,finalCell35,finalCell36,finalCell37,finalCell38,finalCell39,finalCell40,finalCell41,finalCell42,finalCell43,finalCell44,finalCell45,finalCell46,finalCell47,finalCell48,finalCell49,finalCell50,finalCell51,finalCell52,finalCell53,finalCell54,finalCell55,finalCell56,finalCell57,finalCell58,finalCell59,finalCell60,finalCell61,finalCell62,finalCell63,finalCell64,finalCell65,finalCell66,finalCell67,finalCell68,finalCell69,finalCell70,finalCell71,finalCell72,finalCell73,finalCell74,finalCell75,finalCell76,finalCell77,finalCell78,finalCell79,finalCell80,finalCell81,finalCell82,finalCell83,finalCell84,finalCell85,finalCell86,finalCell87,finalCell88,finalCell89,finalCell90,finalCell91,finalCell92,finalCell93,finalCell94,finalCell95,finalCell96,finalCell97,finalCell98,finalCell99,finalCell100,finalCell101,finalCell102,finalCell103,finalCell104,finalCell105,finalCell106,finalCell107,finalCell108,finalCell109,finalCell110,finalCell111,finalCell112,finalCell113,finalCell114,finalCell115,finalCell116,finalCell117,finalCell118,finalCell119,finalCell120,finalCell121,finalCell122,finalCell123,finalCell124,finalCell125,finalCell126,finalCell127,finalCell128,finalCell129,finalCell130,finalCell131,finalCell132,finalCell133,finalCell134,finalCell135,finalCell136,finalCell137,finalCell138,finalCell139,finalCell140,finalCell141,finalCell142,finalCell143,finalCell144,finalCell145,finalCell146,finalCell147,finalCell148,finalCell149,finalCell150,finalCell151,finalCell152,finalCell153,finalCell154,finalCell155,finalCell156,finalCell157,finalCell158,finalCell159,finalCell160,finalCell161,finalCell162
0.567288935,0.739044607,1,0.051100854,-0.002593276,0.041060061,0.002821122,0.008749228,0.004807784,-0.000556331,0.002698616,0.001794929,0.000380115,0.002482438,0.002045181,-0.000401919,0.000107232,-0.001082372,-0.001141091,0.000528201,0.000570315,0.000106702,0.001561818,-3.80426E-05,6.15761E-05,-0.000347121,-5.92884E-05,0.000201341,0.00092156,-0.000298421,0.000514579,-0.000103262,0.000193709,5.76496E-05,-0.000281516,0.000103987,0.000151931,4.64941E-06,6.3556E-05,-0.000595576,7.76939E-05,-0.000179595,-5.92465E-17,0.083806074,0.010443552,-0.036105282,-0.014000963,-0.009301847,-0.002059804,0.003261926,-0.00201356,0.000735036,-0.000796842,-0.001157449,0.000702861,-0.00153518,-0.000287882,0.000129009,-0.001205123,-1.23793E-05,0.002034681,0.000245253,-7.1919E-05,0.000339185,-0.000384451,-0.000422487,0.000322217,2.05161E-06,-0.000239632,0.000248271,0.000175685,-5.75544E-05,-0.000124569,0.000125071,-0.000154157,8.05744E-06,3.57915E-05,-0.000472204,-0.000274745,-0.000323284,0.000373411,0.000183753,1.7774E-16,-0.056970173,-0.015639437,-0.039270656,-0.002520448,0.004243113,-0.001802039,0.006894725,-0.002252541,-0.002181817,0.001472316,-0.002573038,0.000582566,0.000922386,0.000360612,0.001397609,-0.000185892,0.000590982,8.76445E-05,0.000500637,0.000591862,0.000319107,0.000980259,0.000344569,7.72407E-06,-0.00011137,-0.000128918,0.000613472,1.87591E-05,0.000526962,-0.000414256,-8.3283E-05,-6.05936E-05,-0.000420662,-4.35354E-05,7.55732E-06,-4.40658E-05,0.000327039,4.03752E-05,8.71441E-05,-0.954355152,0.073786035,-0.025429093,-0.013256022,0.011286884,-0.00891413,0.000476077,0.006682136,-0.004616354,-0.002236794,0.000742801,-0.000905759,-0.001673148,-0.002619372,-0.000305997,0.000919877,0.000611254,-0.000255771,-6.01046E-06,-0.000435853,4.99749E-05,-0.000360943,-5.84966E-06,0.000288155,0.000305965,3.27416E-06,-0.000415512,7.27382E-05,-9.32879E-05,-0.000272232,-0.000459517,0.000229682,-5.74443E-05,4.09037E-05,0.000306604,-0.000440057,-0.000356509,0.000226752,-0.000169812,-2.65563E-05
0.16650492,0.548113167,1,-0.01929927,0.058524032,-0.001236364,-0.002273903,0.01870447,-0.004908149,0.018416667,-0.000761668,0.009351493,-0.006657489,-0.000640313,-0.007041808,-0.001216483,-0.000618599,0.003730191,-0.001376788,-0.00126201,0.001664175,0.002931329,0.001017277,-0.00097456,0.002360862,0.000933689,0.001867335,0.001893135,0.001014066,-0.001854267,-0.001736948,-0.001215595,-0.001592685,0.000765427,-0.002615118,0.000144994,-0.001517746,0.000799373,-0.001018412,0.000668227,-0.00219709,0.000554533,-8.57294E-17,-0.007460452,-4.51653E-05,-0.004197862,-0.019710217,0.01178329,-0.009170558,-0.000609506,0.002727948,-0.003484098,-0.001979556,0.002385426,0.01042303,-0.003191028,-0.009159583,-0.001398165,-0.005536863,-0.003727635,-0.000936487,0.000391807,-0.000268352,0.0014176,7.68791E-05,0.002447617,0.001745718,-0.000491216,0.000183727,0.000913255,-0.001936588,0.000924194,-0.000966648,-0.00231949,0.000348614,0.001115375,-0.001562278,-0.000782594,0.000499405,-0.000562023,0.000349107,0.002444853,0,-0.055945312,-0.021445841,-0.028030188,-0.014154285,-0.026684315,0.003564104,-0.020847386,-0.000456154,-0.007316447,0.003351619,-0.006173391,-0.00251199,-0.006063103,-0.005389711,-0.000882611,-0.000862238,-0.000292881,-0.001178113,0.002537673,0.000951832,-6.17285E-05,-0.001318341,-0.00063051,-0.002896357,-0.000974136,0.000141204,0.0030695,0.00038895,0.000202897,0.001867287,0.000495044,-0.000528785,-0.000785465,-0.000271745,-0.000758461,0.000520184,2.71427E-06,0.00034339,0.000315133,-0.672071345,0.017768282,-0.007432132,0.0162053,-0.03122804,0.013040036,0.011458078,-0.011625804,0.000663825,0.001055422,-0.001259564,-0.009925114,0.004316963,0.014405154,0.005324344,-5.52738E-05,7.44488E-05,0.002028646,0.007631455,-0.00040233,-0.003848805,0.002657171,0.001233297,-0.001378944,-0.002487184,-0.003523658,-0.000157528,0.000370509,0.000809107,0.003290859,-0.000720725,0.000321387,-0.000624767,-0.001723211,0.000331395,3.67211E-05,-0.001503447,4.77743E-05,0.000296926,0.000223306
0.806418777,0.683197439,1,-0.002050318,0.035160126,-0.001921702,-0.001522502,-0.001473631,0.000462378,-0.000210097,0.002067298,0.0004627,0.0006789,-7.02954E-05,-0.000620237,-0.001255124,-0.000968303,-0.001372613,-0.000201862,-0.000105562,0.000387174,0.000144945,0.000192938,0.000161171,0.000200733,-0.000259744,0.000328227,-0.00064983,0.000303584,9.62426E-06,0.000370995,0.000106178,0.000128841,-7.78976E-05,0.000219428,-0.000133269,9.62954E-05,-0.00035243,-7.35885E-05,-0.000105539,-0.000162707,-5.38669E-05,1.04438E-16,0.011688827,-0.007340354,-0.005628555,0.004659476,0.000395202,0.002689302,0.000580342,-0.002361974,-0.000543479,-0.001624079,5.85705E-05,0.000759488,-0.000156714,0.000456751,0.000418777,-0.000626806,0.001139414,-0.000854456,0.000178626,0.000334423,-0.000385781,5.11716E-05,-0.000549728,0.000276582,0.000155753,-0.000469248,0.000312651,6.3618E-05,8.82893E-05,-0.000107784,-1.32639E-05,-3.20061E-06,-0.000120663,0.000137476,-7.00519E-06,-0.000167334,-1.41557E-05,0.000113126,-0.000277647,-1.04438E-16,-0.003299696,0.009943008,-0.001705794,0.00379339,0.001002769,0.001331584,0.001074696,0.000612796,0.000904476,0.000543435,0.000369366,-0.000101605,0.000265615,-0.000980146,0.000297998,-0.000844129,9.75112E-05,-0.000125961,-0.000799235,2.94811E-05,-0.001096616,-0.000173221,7.50217E-05,-8.83007E-05,0.000393948,-8.3273E-05,3.38353E-06,0.000108605,4.26997E-05,0.000241061,-9.71325E-05,0.000215639,-5.27536E-05,0.000166977,-0.000159542,0.000162546,-3.57117E-05,0.000221142,0.000183586,-0.757538245,-0.002352324,-0.049549595,-0.004027905,-0.00103399,0.00330181,0.00307329,0.00224862,0.000970931,-0.001177695,-0.001695462,-0.000639454,-0.000341163,-0.000226322,-0.000535266,0.000382853,0.00076978,0.000538439,-0.000151743,-0.000186389,7.53179E-05,0.000109509,0.000219264,-0.000543599,-0.000126149,-0.000149505,0.000170315,0.000337516,-8.9437E-05,6.96986E-05,0.000139851,-0.000118158,2.22743E-05,-0.000213312,-0.000326545,-5.51262E-05,-5.63295E-05,0.000435186,3.73516E-05,-0.00035583
0.283702254,0.72232151,1,0.010436428,0.040087538,0.022908509,0.010073721,0.014665818,-0.006483867,0.004533475,-0.008519516,0.006719243,-0.002589617,-0.000634609,-0.003880714,-0.001805931,-0.001348752,-0.001028316,0.00195744,-0.000318103,0.000983459,-0.001442346,0.000597702,-0.000810516,-0.000578159,-0.000533076,-0.001117564,-0.000205586,-0.000355248,0.000365393,0.000581405,0.001068276,0.000372551,0.00107697,0.000789078,0.00045438,0.000350326,6.36101E-05,0.000730743,-0.000136063,0.000225077,-0.000196529,-5.89348E-17,0.002034574,0.021253254,-0.028269923,-0.023049695,0.006369728,0.00359873,0.002605707,0.003819624,0.005092377,0.0012555,-0.003364623,0.001981319,0.001492536,-0.003047184,-0.0024811,0.00084033,0.000612503,0.000231922,0.000484063,-0.000956175,-0.0002517,-4.45155E-05,-8.15625E-05,0.000289054,-0.000613165,-4.0263E-06,0.00116523,0.000989545,0.000593331,-9.99603E-05,-0.000671363,4.22441E-05,0.000317329,-0.000388309,0.000324938,0.000244993,-0.000670886,-0.000656955,-0.000199249,0,-0.004037789,-0.026522998,0.008112472,-0.00082846,0.015389067,0.009052586,0.001643203,0.001713243,-0.003331095,-0.000167534,-0.000375641,0.001068698,-0.000692413,0.000476874,0.00108821,0.002095881,0.001672898,0.000502599,0.000889387,-0.000154419,-0.000128112,0.000734913,0.000840765,5.15037E-05,0.000995713,0.000658065,0.001135811,0.000457832,-7.72852E-05,0.000171338,0.000282399,-0.000337062,0.000207136,6.3808E-05,-0.000405658,-0.000355033,-3.86443E-05,0.000361311,0.000460181,-0.821807129,0.039294095,-0.007215417,-0.001592692,-0.00696617,-0.009338846,-0.017976691,-0.000463883,0.005625202,-0.002556671,-0.001479428,-0.000608202,0.000944166,0.000943884,0.002627931,0.002102256,0.001381227,-0.000727893,-0.001012676,-0.000240719,-0.001372855,-0.000583085,-0.00035358,0.000633126,-0.00040637,-0.000501771,0.002654283,0.001730922,-0.00091763,-0.000172589,0.000884992,3.75729E-05,-0.000279231,-0.000151222,0.000167863,-0.000707043,-0.000339321,-3.82317E-05,-0.000651035,5.61391E-05
0.18795836,0.737517357,1,-0.013059928,-0.00079299,0.003270939,-0.015246058,0.02012469,0.018005613,0.026684567,0.007358798,0.013563069,0.003622558,0.005490297,0.000978184,0.000257699,0.000665488,-0.001977488,-0.001921623,-0.00114981,-0.001579067,0.000733725,-0.000794475,-0.000191763,0.00051891,-0.002966753,-0.000411772,-0.00164796,-0.000534725,-0.000707148,0.000939952,-0.000279648,8.54864E-05,4.40457E-05,-0.002527609,0.001769434,-0.00266633,0.001951076,-0.000838141,0.000809094,0.000176242,-0.000234012,-1.76574E-16,0.01272833,-0.009717955,-0.031424137,0.013384035,0.012379203,-0.018196899,-0.011716783,-0.000435349,0.006001556,0.001342606,-0.003443402,0.004346375,0.003718293,-0.002120728,-0.001431616,-0.000226448,0.00124448,0.002483287,-0.000871235,0.000151262,0.000340721,-0.001072693,-0.00276409,0.00032388,-0.001396797,-0.000473118,-2.24221E-05,-0.000332682,0.000426108,0.000207641,-0.000209785,-4.04294E-05,0.00115126,-0.000538503,0.001414315,0.000115701,-0.00096806,7.63938E-05,-0.000138324,-1.17716E-16,-0.049281085,-0.008248809,-0.012539936,-0.014205893,-0.006470969,-0.00983066,0.007633222,0.004964893,0.009551832,3.48838E-05,0.008661467,-0.006238723,0.000469896,-0.00891421,-0.002464968,-0.00487572,-0.000588653,-0.003433027,0.000634223,-0.000151383,-0.000540068,0.000138727,0.000710534,0.00020634,0.000366175,-0.001634157,0.000586978,-0.000300614,0.000724074,-0.000500156,0.001621087,-0.000745085,0.000769996,-0.000545648,-0.000927084,-0.000279377,-0.00094898,0.000293678,0.000104054,-0.868429379,0.044616748,-0.017522568,-0.011084677,0.017487776,0.026554612,0.008629908,-0.010888347,-0.013152229,0.003355486,0.001728345,-0.006249021,0.000784788,-0.001301565,-0.005962649,-0.007390889,-0.000148676,0.004318077,-0.001853052,-0.002574284,0.001694867,0.000899778,-0.000551849,-0.000824047,0.001295955,-0.0007669,-0.000546419,-0.000257358,0.001908923,-0.000901169,-0.000242049,0.001060964,-0.001159631,0.000609392,-8.63122E-05,-0.000234212,0.00156918,-0.000561153,-0.000331944,0.000249172
0.449635476,0.637313664,1,-0.015790602,0.056066264,-0.016314707,0.008711978,-0.00892197,-0.000614067,-0.003060524,0.001157022,8.13406E-06,0.000656777,-0.000804992,-0.000959239,-9.31991E-05,-0.001440521,-0.000414163,-0.000662678,0.00029108,7.45777E-05,0.000665555,-4.13183E-05,-5.93338E-05,0.000303827,-5.65451E-05,0.000546199,0.000201343,0.000235708,-0.000241181,0.000427928,-0.000246856,1.96209E-05,-0.000179049,-6.80657E-06,0.000103692,8.75188E-05,5.59648E-05,2.52591E-05,-0.000218879,-7.19079E-05,-6.52046E-05,0,-0.035618436,0.01676801,0.020046319,0.001165334,0.005996729,-0.006361906,-0.005668436,-0.005413953,0.003467789,0.000646849,0.000662188,-0.000755589,0.000586999,-0.000526423,-0.001014062,0.001122394,0.000869255,-0.00132621,8.81196E-05,0.000283401,0.000666951,0.001275431,-0.000759179,-0.000544926,-0.001158468,0.000156875,-0.000101573,6.39508E-05,0.001012361,-0.000386601,0.000305535,-6.31794E-05,-0.00096786,0.000321386,0.000322393,3.40866E-05,0.000369716,-6.37147E-05,0.000169398,5.51409E-17,0.019385157,-0.017440122,0.009973943,-0.014459496,-0.00242732,-0.006079094,0.000644392,-0.001566666,0.000611748,0.001007142,0.000396503,0.000626197,-0.000160248,0.000611258,-7.10709E-05,0.00011439,-8.27473E-05,0.001245038,-0.000233246,0.000642156,-0.000292817,7.84675E-05,-0.000784795,-1.26722E-07,7.35544E-05,1.48416E-05,0.000458502,0.000117554,0.000287606,9.38187E-05,-0.000316495,7.41845E-05,-0.000176307,-0.000161468,-0.000146599,-8.76878E-05,-0.000260538,-0.000271851,-0.000324703,-0.71019784,-0.040658324,-0.027640188,-0.001472926,-0.017747324,0.002747002,0.004969409,0.007595513,0.000138316,-0.002566149,-0.001474731,0.001857593,-0.001586231,-0.000213529,0.000603871,-0.000481253,4.86833E-05,0.001916247,0.000544828,-0.000952263,-0.000168355,-0.001336857,6.9971E-05,0.000651339,0.000512841,-0.000166929,-0.000422445,-0.000236487,-6.15485E-05,0.000529967,-0.000405895,1.52863E-05,0.000693689,0.00030978,-0.000345527,-3.3101E-06,-8.65355E-06,7.29658E-05,-0.000325081,-0.000388695
0.19645904,0.508464158,1,0.029461733,0.054649467,0.011298506,-0.028403535,0.006770438,-0.012045412,0.006114056,-0.004456921,0.003965314,-0.002118417,-0.003863261,0.002376147,-2.85565E-05,-0.008736275,4.96738E-05,-0.000293981,-0.00351913,0.000391627,-0.003918344,0.002114361,-0.00271038,-0.001739518,-0.002623139,-0.000503336,0.000446428,0.001235188,-0.000359445,-0.000926154,0.00207358,0.001827445,-0.00122731,0.000749004,-0.001351163,-0.000768175,0.000346168,-0.00051299,8.32825E-05,-0.001152456,0.00125694,0,-0.087844529,-0.016681043,0.029465466,0.020870568,0.003605353,-0.030338707,-0.007235759,0.00864586,-0.015884098,-0.009230332,0.004633568,-0.004746603,-0.00445128,-0.002190664,-0.001336708,-0.000578777,0.002598333,0.001460807,0.001411201,0.004746962,0.001221836,0.000455851,0.000514687,0.000828108,0.00186923,0.003421724,-0.000351592,-0.000125587,0.002286601,0.002588333,0.000680457,-0.000682702,0.00136988,0.001704576,-0.000400109,-0.000605162,0.000662625,0.001737862,-0.001065418,3.97535E-17,-0.074678855,-0.012963298,0.001237295,-0.016910477,-0.035208371,-0.007694083,-0.009693099,-0.01301774,-0.00347356,-0.010218027,-0.002688319,-0.000341265,0.004795484,0.002404676,4.12677E-05,-0.000952694,0.006985769,0.001153205,-0.001437952,-5.48674E-05,-0.001544665,-0.000517436,0.001887411,-0.004543156,-0.001276688,-0.000303758,0.00103982,-0.000493571,0.001560267,-0.000780256,0.000216693,-0.000547229,0.000122541,0.000742393,-0.000114106,0.000180169,-6.61439E-05,-0.001714175,0.00011322,-0.686375287,0.076841519,-0.111332618,0.000817316,0.023643971,0.018302871,-0.002295956,0.000137741,0.025052694,-0.013072173,-0.011844702,0.001710193,-0.003185816,0.009548589,-0.002423374,-0.006818439,0.002293269,-0.00252065,0.002145454,-0.001668981,-0.007606211,0.00092723,0.000622967,5.56924E-05,-0.003006811,-0.002558391,0.001047476,0.000794035,0.00242066,0.00144339,-0.001353049,-0.002709971,0.000210799,0.001320523,-0.000189964,0.002870816,0.002308711,-0.000913021,0.001207169,0.000384018
0.126490355,0.666224301,1,-0.010926394,0.063715612,0.009653742,0.019145646,0.00894226,0.002464256,-0.005769306,-0.005158708,0.002025093,0.011203947,0.002717966,-0.000468246,-0.000653072,-0.000131915,0.001503073,0.003386022,0.007986059,0.001241809,-0.000148588,-0.000868845,-0.000695626,-0.002267509,0.001786077,0.000184399,-0.002265463,-0.001337291,-0.003002759,6.4824E-06,7.00413E-05,-0.000168852,0.000671637,0.003213565,0.000430576,0.002170877,0.000227642,-0.000186917,-0.0006077,0.00041434,-4.85825E-06,4.58584E-17,0.037986804,0.019812282,-0.025871965,-0.00375769,0.024448097,-0.015966577,-0.013183331,0.007180016,0.010664528,0.001431059,-0.002754297,-0.001863536,0.007829491,0.001646583,-0.009075111,0.001984117,0.007932052,-0.003884355,-0.003079534,0.002526965,-0.000406906,-0.000558625,0.001069029,-0.001070017,-0.002829934,-0.001759832,-0.004221949,0.003577855,0.005530266,-0.003074115,0.000376646,-0.002454972,-0.003691315,-0.000879475,-0.001084527,0.002287566,-1.13732E-06,0.0010306,-8.03294E-05,0,0.003366131,-0.006094901,-0.00173103,-0.013215954,0.005947563,-0.002594935,-0.005828619,0.005704424,0.004357791,-0.003998053,-0.003277421,0.000806239,-0.003376452,-0.00245204,-0.001274115,0.000481773,-0.002288086,-0.000573762,-0.008041981,0.00068398,-0.000652484,-0.001011384,-0.002848246,-0.001418346,-0.004109336,-0.000801026,0.002186105,0.000954455,0.001793234,-3.96747E-05,-0.003655707,-0.000413196,-0.00059414,0.00324651,0.000799771,0.001129681,0.000928138,-0.001232927,0.001175804,-0.849800693,0.026030173,-0.014675666,-0.006585792,-0.029360704,-0.00259692,0.003240484,-0.001031671,0.004273389,0.005684803,0.00014961,-0.008282854,-0.000296052,0.003387964,-0.006207763,0.008060246,0.005576054,-0.00117878,-0.001551225,-0.004439645,-0.003275564,-0.001242744,1.37679E-07,-0.000422396,0.002329424,-0.001359471,-0.001526123,0.003343324,0.001141089,0.000124921,0.001443465,0.001229271,0.002878291,-0.001571903,-0.002675988,6.63128E-05,-5.02345E-05,0.001098685,-0.001219891,-0.001225325
0.248230308,0.579592824,1,0.023897115,0.066491541,0.016974098,0.008288896,-0.001733884,0.001407669,0.001827323,0.000807935,-0.000801637,-0.000413088,0.000511713,0.001973132,0.00076271,0.000634297,-0.00068612,0.001133014,0.001939689,0.000774499,0.003731649,0.000838085,0.002803394,0.001042948,0.000772493,-6.30436E-05,0.000204666,-0.000448737,0.000268559,-0.000649399,-0.00085741,-0.00016698,-9.18294E-05,-0.000846513,-0.000103879,-0.000797531,0.000436446,3.46851E-05,-0.000449231,-2.32919E-05,0.000398511,0,0.052059626,0.000688209,0.009145853,-0.002427076,0.000680104,0.003056422,-0.011917399,0.003409112,-0.000970897,0.005130245,-0.000167919,-0.013800634,-0.001891526,0.005967991,0.000618819,0.001971846,0.004893015,0.00160296,8.47808E-05,0.001923524,-0.001173843,-0.002758014,0.000569326,-0.001869585,-0.002347193,-0.000815406,0.000553107,0.000575173,1.98542E-05,-0.000503115,0.001066946,0.000453088,-0.000208203,-0.00013801,-0.00044876,-0.000659985,-0.000317696,0.000349631,0.000323621,2.09461E-16,-0.01422738,0.002152941,-0.023748136,0.013992992,-0.015180195,0.006903899,-0.006497403,0.004282124,0.003189447,-0.000706004,-0.001167436,0.003192863,0.003001066,0.004934006,0.00128271,-0.000472264,0.000224906,0.000134182,-0.001119991,-0.002104636,-0.000721414,-0.000784388,-0.00065739,-0.000122534,-0.000822763,0.000422612,-3.4164E-06,-0.000423917,-0.00040187,0.000404627,-0.000307499,-0.000216124,-0.001113273,-4.95923E-05,0.000543922,-0.000182103,0.00040456,0.000366289,0.000750006,-0.643426477,0.07754856,-0.031936111,-0.037485402,-0.02632306,-0.003952983,-0.004429121,-0.002781554,0.002872928,-0.001202279,0.001279743,-0.00087219,0.002511929,-0.001741729,-0.001417173,0.00168265,0.001096017,0.003514728,0.000709841,0.001074507,-0.000453231,-0.00420569,0.000129308,-0.001428098,-0.002664565,-0.000151498,0.000735274,-0.00080419,0.000246442,0.000786403,0.00130309,0.001024358,-0.000771174,-0.000329504,0.000836187,-0.000848848,-0.000325826,0.000178808,0.000274791,-6.56365E-05
0.242320582,0.417666197,1,-0.046295424,0.071508266,-0.008429683,0.011189941,-0.009095765,-0.00718636,-0.008580149,0.000161517,-0.001034839,-0.000375139,0.001974412,-0.001222386,0.001759473,-0.00105476,0.000373123,-0.002871673,-0.000991399,-0.000846243,-0.001609322,-0.002472534,-0.001950693,-0.000459122,-0.000671441,-0.001352604,-0.000147707,-0.001404428,-0.00022584,-6.31893E-06,-0.000631996,-0.000244659,-0.001245375,0.000454061,-0.001639767,-0.000549014,-0.00080309,2.72391E-05,-0.000433801,-0.001070257,-0.00019752,-1.61412E-16,-0.045085908,0.003244849,0.003815037,0.006456176,0.004728479,0.004998093,-0.0001958,-0.016117541,0.003194316,0.002939054,-0.002623952,-0.001072557,-0.007102986,0.000129945,-0.001170371,0.00318657,0.006086796,-0.001248637,0.001247894,-0.003115178,-0.002718245,-0.002742722,0.00399914,0.003401107,-0.001265632,0.001086512,-0.001290947,-0.000531829,-0.000236407,-0.001233881,-0.000526532,0.002326018,0.001803643,-0.000658452,0.001339444,-0.000242354,-0.000926306,-0.000689317,-0.001223444,-1.61412E-16,0.01033553,0.000745835,0.010723001,-0.004027337,0.001796482,-0.007639543,-0.000336224,-0.002320616,-0.001629951,0.001192268,-1.87147E-05,0.000481126,0.001395467,0.002338606,0.004941738,0.000684865,0.002842063,0.000552519,0.001800643,0.001796709,0.001649675,0.001147443,-0.002552991,0.001260848,-0.000459123,0.001827424,0.001136345,0.001504964,0.000642854,-0.000509286,-0.000298137,0.000228279,0.000884484,0.000644993,-0.000479683,-0.000357499,-0.000891616,-0.000287195,-0.000310624,-0.487728038,-0.034772833,-0.074045136,0.005447458,-0.051826279,-0.001750363,0.005402517,0.020838582,0.011502036,-0.002513041,-0.005726898,-0.001007774,0.001288712,0.002122077,-0.000239744,-0.000881862,-0.000177022,-0.001851185,0.000521588,-0.001976272,-0.000728029,0.002839888,0.00018946,0.001851487,-0.001583976,-0.002095425,0.001916393,-0.00060063,-0.000132143,-0.00014276,0.001838407,0.00046692,-0.000220444,0.000641314,-0.001056969,-0.000355065,0.000756086,0.000728467,-0.001277951,-0.00014893
0.783233583,0.675985098,1,0.004366464,0.028639925,0.007627404,0.000938675,0.007191929,0.002026143,0.003243925,0.001755535,0.002684181,0.000964756,0.000265649,0.000777945,-0.000136748,0.000128551,-0.000189198,-0.00018145,0.000161559,-7.993E-05,0.000218393,-0.000386118,-0.000172866,0.000321496,-8.50953E-05,-7.34062E-05,0.000270815,-4.48952E-06,0.000440866,-0.000155642,0.000308572,-1.45112E-05,-7.56598E-05,0.00038701,-0.000293904,-0.000103938,2.62043E-05,-5.2018E-05,0.000152385,-5.96639E-05,0.000170407,6.48522E-17,-0.037919903,0.000251161,0.018763508,0.004377421,0.003581428,-0.002948725,-0.003082775,0.001384799,-0.000486655,0.00124007,0.001424384,0.000504492,-0.000792615,-2.35157E-05,0.000861756,-0.000373224,0.000387628,-0.000101863,-0.000747675,0.000537935,-0.000356184,-3.76456E-05,0.000294442,0.000467365,0.00041315,-0.000159264,-8.69662E-05,0.000169338,-0.000395437,2.22986E-05,3.23948E-06,-0.000212453,0.000316428,-2.38853E-05,-0.000177981,2.5029E-05,0.000101832,0.000162391,0.000121977,4.32348E-17,0.0202809,0.001180258,0.011014452,0.000215998,-0.003257535,-0.00021287,-0.002036193,0.000300438,0.000101276,-0.000695379,-0.000128074,-0.000539142,0.000600949,-0.000255762,-9.13997E-06,0.000245716,-0.000716149,2.78725E-05,-0.000509408,-0.000164886,8.63698E-05,-0.000258009,0.000281198,-0.000204179,-0.000189756,-0.000114988,-0.000162092,-0.000554822,0.000206928,-0.000394075,4.8236E-05,-0.000111464,0.000113589,4.39172E-05,9.64659E-05,0.000133342,0.000315114,-0.000170746,0.00016565,-0.759314529,0.013392171,-0.052907924,0.003708884,0.005506389,-1.61633E-05,0.000895629,-0.000407354,-0.002301935,-0.001612651,-0.001014942,-1.83777E-05,-0.000501498,-3.40249E-05,-0.001043987,-0.000452765,8.67379E-05,-0.000412258,-0.000388012,0.000113458,-9.36234E-05,0.000421672,0.000435683,-1.21698E-05,-9.735E-05,0.000185083,-0.000226658,-1.5642E-05,-9.58572E-05,-0.000395171,0.000347493,0.000126899,-0.000113811,-0.000236494,-0.000133338,0.000328113,0.00010208,-1.18915E-05,-0.000298048,-0.000107173
