roundness,finalCellRound2,finalCellRound3,finalCellRound4,finalCellRound5,finalCellRound6,finalCellRound7,finalCellRound8,finalCellRound9,finalCellRound10,finalCellRound11,finalCellRound12,finalCellRound13,finalCellRound14,finalCellRound15,finalCellRound16,finalCellRound17,finalCellRound18,finalCellRound19,finalCellRound20,finalCellRound21,finalCellRound22,finalCellRound23,finalCellRound24,finalCellRound25,finalCellRound26,finalCellRound27,finalCellRound28,finalCellRound29,finalCellRound30,finalCellRound31,finalCellRound32,finalCellRound33,finalCellRound34,finalCellRound35,finalCellRound36,finalCellRound37,finalCellRound38,finalCellRound39,finalCellRound40,finalCellRound41,finalCellRound42,finalCellRound43,finalCellRound44,finalCellRound45,finalCellRound46,finalCellRound47,finalCellRound48,finalCellRound49,finalCellRound50,finalCellRound51,finalCellRound52,finalCellRound53,finalCellRound54,finalCellRound55,finalCellRound56,finalCellRound57,finalCellRound58,finalCellRound59,finalCellRound60,finalCellRound61,finalCellRound62,finalCellRound63,finalCellRound64,finalCellRound65,finalCellRound66,finalCellRound67,finalCellRound68,finalCellRound69,finalCellRound70,finalCellRound71,finalCellRound72,finalCellRound73,finalCellRound74,finalCellRound75,finalCellRound76,finalCellRound77,finalCellRound78,finalCellRound79,finalCellRound80,finalCellRound81,finalCellRound82,finalCellRound83,finalCellRound84,finalCellRound85,finalCellRound86,finalCellRound87,finalCellRound88,finalCellRound89,finalCellRound90,finalCellRound91,finalCellRound92,finalCellRound93,finalCellRound94,finalCellRound95,finalCellRound96,finalCellRound97,finalCellRound98,finalCellRound99,finalCellRound100,finalCellRound101,finalCellRound102,finalCellRound103,finalCellRound104,finalCellRound105,finalCellRound106,finalCellRound107,finalCellRound108,finalCellRound109,finalCellRound110,finalCellRound111,finalCellRound112,finalCellRound113,finalCellRound114,finalCellRound115,finalCellRound116,finalCellRound117,finalCellRound118,finalCellRound119,finalCellRound120,finalCellRound121,finalCellRound122,finalCellRound123,finalCellRound124,finalCellRound125,finalCellRound126,finalCellRound127,finalCellRound128,finalCellRound129,finalCellRound130,finalCellRound131,finalCellRound132,finalCellRound133,finalCellRound134,finalCellRound135,finalCellRound136,finalCellRound137,finalCellRound138,finalCellRound139,finalCellRound140,finalCellRound141,finalCellRound142,finalCellRound143,finalCellRound144,finalCellRound145,finalCellRound146,finalCellRound147,finalCellRound148,finalCellRound149,finalCellRound150,finalCellRound151,finalCellRound152,finalCellRound153,finalCellRound154,finalCellRound155,finalCellRound156,finalCellRound157,finalCellRound158,finalCellRound159,finalCellRound160,finalCellRound161
0.467313683,1,-0.049608502,0.028130244,-0.020550045,0.009815955,0.000679121,0.005276454,0.001297303,-0.000436858,-0.001933573,0.000364354,-0.00047593,0.001059679,-0.000321506,-0.000205149,-0.000422096,-0.000698167,0.000393818,7.10477E-05,0.000448756,5.61024E-05,9.76328E-05,-0.000202986,-8.63106E-05,3.45441E-05,8.60279E-05,4.45756E-06,6.7359E-05,-0.000130031,-0.000115578,-9.79139E-05,6.16105E-05,9.58063E-05,0.000128099,0.000120167,-5.71313E-06,-5.16393E-05,-2.31961E-05,-1.61526E-05,4.27402E-05,2.42011E-16,0.004343675,-0.021756918,0.000452468,0.021322383,-0.00061241,-0.003187655,-0.005473183,0.001006227,0.001015477,-0.000463056,-0.000160597,-0.000468709,0.000559308,0.000216867,0.000197187,-0.000734759,-5.98125E-05,0.000515532,0.000416876,-0.000199826,-6.1176E-05,-0.000167422,0.000273013,-8.34458E-05,9.52709E-05,-0.000126911,-3.16027E-05,-0.000120269,-0.000138561,-2.88407E-06,5.71656E-05,0.000106287,3.13595E-05,-1.57837E-06,-0.000110348,4.84695E-05,8.46268E-05,0.000192135,-5.54074E-05,-9.68043E-17,0.009918067,-0.026446986,0.009062976,-0.006971929,0.005786034,0.004222306,0.00290613,0.000543506,-0.000554275,-0.000983445,2.60121E-05,7.24748E-05,0.001012339,-0.000187006,-4.70435E-05,-0.000773206,-6.26155E-05,-0.000262445,0.000137268,0.000157264,-0.00015837,-0.000184155,-9.11476E-05,-4.16373E-05,0.000153068,0.000137359,0.000210141,-2.94905E-05,4.10424E-06,1.1255E-05,3.9952E-06,6.2965E-05,5.579E-05,-1.27608E-05,-0.000123047,-0.000114135,-0.000121483,2.43647E-05,3.82835E-06,0.87180066,0.067614864,0.008846721,-0.028325545,0.002096207,-0.004540472,0.004611963,0.000476166,-0.000683732,4.99886E-05,-0.000213646,-0.000261273,-0.000720771,5.69216E-05,0.001470576,-0.000160941,-0.000674876,-0.000594405,-0.000125008,0.000437271,0.000186509,0.000206216,-0.000188307,1.00803E-05,3.53894E-06,-8.97922E-06,-7.43818E-06,8.74935E-05,0.000147313,0.000100054,-0.0001521,-0.000184967,-0.000120553,0.000106796,4.97257E-05,-3.37269E-05,-7.01779E-05,-5.38677E-05,-6.94552E-06,4.47153E-05
0.50612939,1,-0.058651383,0.00863051,-0.03914401,-0.013301075,-0.015566906,-0.00375062,-0.001711473,0.001718642,0.000956863,0.001608973,0.001318534,0.000958264,0.000397232,0.000290422,-0.000154156,-0.000288949,-0.001006279,-0.000188477,-0.000537784,4.11043E-08,-2.25978E-05,0.000287725,0.000192626,0.000147728,8.40565E-05,8.88862E-05,-3.24942E-05,-0.000124316,-0.000112501,-0.000200673,-8.4804E-05,-0.000150718,6.28631E-05,7.34739E-05,3.08764E-05,0.000108675,-0.000129857,-9.60097E-05,-0.000170211,2.85322E-18,0.064446444,-0.013037258,-0.021637138,0.00947282,-0.005123381,0.000699168,0.002676631,0.000899486,0.000124496,-0.00095156,-0.000741214,7.43507E-05,-0.000376456,0.000469107,-0.000194241,7.01794E-05,-0.000331238,-0.000334344,-8.51917E-05,-7.90943E-05,-2.04416E-05,0.000348001,-0.000110038,-0.000107116,4.73944E-05,-6.41354E-05,-0.000158233,0.000167936,9.64428E-05,2.56614E-05,-0.000152259,8.32774E-05,-0.000222358,2.70568E-05,-2.1503E-05,1.51011E-05,0.000229313,1.85409E-05,-0.000140027,-4.56516E-17,0.013592669,-0.015505763,0.014708206,-0.001403135,-0.001489416,-0.000724101,-0.001584785,-0.001234558,-0.000935566,-2.58497E-05,-0.000287956,-0.000208527,-7.12285E-05,0.000166708,0.000134608,-0.000103978,7.26349E-05,-0.000130479,7.41243E-05,-0.000334448,0.000178042,-9.19604E-05,0.000157428,6.53814E-05,0.000299337,-1.13152E-05,0.000202379,-5.71472E-05,5.59224E-05,-9.83288E-05,4.25661E-05,-0.000162632,-0.000109541,-0.000113083,-9.51557E-05,-4.3099E-05,0.000100456,1.98081E-05,0.000209079,0.77323505,0.06020913,0.075357326,-0.0076523,-0.011564752,-0.012043891,-0.005074348,0.001284259,0.002339674,0.001016414,0.001350424,-0.001144407,-0.000437127,-0.000631294,0.000517397,0.001003111,0.000411516,0.000641588,-0.000244797,-0.000994974,-0.000325773,-0.000277057,0.000157262,0.000154362,0.000135581,0.000117563,-0.000229524,-8.72998E-05,0.000180211,0.000176769,9.71995E-05,-8.84847E-05,-9.49162E-05,-8.88103E-05,-0.000384468,5.88419E-05,4.44388E-05,3.17046E-05,0.00011735,-2.53666E-06
0.510393173,1,0.022025666,0.023117821,0.022637604,-0.011735311,0.013607786,-0.005964423,0.002561467,-0.003273503,-0.00213142,-0.001524514,-0.001237691,-0.000173202,-0.000143995,0.000549339,-0.000328142,0.001469124,-0.000493835,0.001348031,-0.000434512,0.000460572,7.53207E-05,5.14439E-06,0.00030588,-0.000190898,0.000183223,-9.53861E-05,-5.42498E-05,-5.65342E-05,-7.8689E-05,-2.0994E-05,1.67191E-05,-0.000121227,-0.000148679,-5.93078E-05,-0.000124917,0.000105733,-7.44708E-05,3.63302E-05,-1.23616E-05,-4.44635E-17,-0.062636461,-0.026422954,0.000272124,-0.002653857,0.016544506,0.012525494,-0.001398467,0.001782981,-0.000291502,0.000588952,0.000876287,-0.001042197,0.000249525,4.62015E-05,0.000483056,0.000156274,-3.15795E-05,0.000109612,-0.000348017,-0.000235935,-1.20972E-05,0.000355662,0.000352634,0.000148672,0.000105163,6.08818E-05,-2.36821E-05,-8.62546E-06,0.000288199,1.2889E-05,-0.000105271,-7.09442E-05,-0.000124266,5.914E-05,-6.0769E-05,-1.37048E-05,-0.000111092,-9.25384E-05,6.03242E-05,0,-0.023317123,-0.023696819,-0.022187812,-0.018934798,-0.008218187,-0.008739092,3.92206E-05,-0.00247197,0.000141863,-0.000280843,-8.8772E-05,0.000313159,0.000175753,5.8896E-05,0.000520625,-0.000244821,0.000493797,-0.00024849,0.000280789,6.3326E-05,-0.000116891,5.43572E-06,-0.000215459,2.99254E-05,7.17839E-06,2.4649E-05,-0.000148186,-4.86762E-05,-0.000101691,5.45341E-05,-4.84679E-06,-1.06777E-05,3.55108E-05,-6.74522E-05,6.84612E-05,-0.00012664,1.91598E-06,-1.92788E-05,3.55674E-05,0.733120927,-0.043556435,0.053170115,0.00172764,0.007826573,0.008827966,-0.007628288,0.004686696,-0.001117232,-0.003172527,-0.000593216,-0.001358448,0.000989703,-0.000461568,-0.000843829,-0.000111982,-0.000788971,-5.5492E-05,0.000699585,0.000215307,0.000274215,0.000175023,0.000171937,0.000360444,3.03373E-05,0.000178021,-9.29211E-05,-0.000199669,1.69097E-05,-8.30696E-05,0.000147987,-0.000100328,-0.000179928,4.74869E-05,-7.7046E-05,-1.14388E-05,-4.95962E-05,-0.000115224,-6.2669E-06,5.91876E-05
0.527783225,1,-0.003888442,0.015376229,-0.000790249,-0.000735183,-0.00475873,-0.003193219,-0.002353925,-0.001445325,-0.00041691,-0.001665841,0.000328811,-0.000694816,0.000678652,-0.000278251,-0.000338495,-0.000231467,-0.000392543,3.80661E-05,-0.000290996,-0.000195866,3.69663E-05,-2.45483E-05,0.000141939,-6.68751E-05,-3.49163E-05,-6.05935E-05,0.000131791,4.19074E-05,7.50987E-05,9.23752E-05,-2.5646E-05,0.000119688,-2.64618E-05,8.90331E-05,1.08686E-05,9.4937E-05,-7.70373E-05,6.84834E-05,-1.16621E-05,9.98727E-17,0.014587236,0.035678449,-0.002477113,-0.011695907,-0.008084981,-0.000286655,0.001929672,-0.001317041,0.000799425,0.000241102,0.000231456,0.000404828,0.001235668,0.000939956,-0.000682882,-0.00038385,2.27221E-05,-3.56679E-05,-0.000378882,-2.94E-06,-1.86269E-05,-4.83152E-05,3.66064E-05,-0.000142428,8.66368E-05,-5.9481E-05,0.000180641,0.00018178,1.29897E-05,-6.09055E-05,-0.000119128,4.89991E-05,-2.94728E-05,-8.00735E-05,-8.58204E-05,3.14441E-06,-2.75255E-05,2.97613E-05,1.6885E-05,-9.98727E-17,0.015864518,0.025401835,0.013772696,0.018994278,-0.001309981,0.004754832,-0.004303888,0.000195616,-5.16305E-05,0.000252505,-0.001215577,-0.001336693,-7.34569E-05,6.92882E-05,0.00066687,0.000161179,1.55381E-05,-0.000268586,0.000205891,5.86687E-06,-9.41877E-06,0.000106375,-0.000214087,1.63265E-06,-0.000231721,-0.00014913,-2.42239E-05,3.86896E-05,-1.24419E-05,0.000112223,8.03475E-05,7.59765E-05,7.98359E-05,2.03602E-05,4.89858E-05,-3.13845E-05,7.39154E-05,-9.72876E-05,-3.63504E-06,0.925484616,-0.004719865,0.005519925,0.003972063,0.012571824,0.001131542,-0.002998179,-0.001517476,-0.001442289,-0.000572248,-1.01457E-05,0.000335159,-0.000745923,0.000273934,0.000220111,0.001016199,2.73639E-06,-0.000209374,0.000140515,-0.00054336,-4.08672E-05,-0.000166368,9.43844E-05,-0.000263874,-2.98623E-05,0.000173249,8.56239E-06,-1.8359E-06,-0.000107338,0.000208306,-2.89526E-05,3.77291E-05,1.09982E-05,5.03048E-05,-6.68671E-05,-0.000161278,0.000105623,6.79409E-05,-1.96657E-05,-0.000159981
0.548009202,1,0.007872604,0.083700149,-0.002729789,0.023894322,-0.003139258,0.009821155,-0.002226047,0.005680578,-0.001484976,0.003836883,-0.002086184,0.001867779,-0.001928934,0.000399027,0.000103074,-0.001158318,0.000852455,-0.001523668,0.001057848,-0.000700601,0.000534025,-0.000584593,0.000260821,-0.000128241,0.000157477,7.88338E-05,0.000192075,0.000252585,0.000181597,-0.000297663,0.000523662,-0.000184476,0.000309204,1.65773E-05,0.000285393,-0.000195685,7.51305E-05,-5.22036E-05,0.000116259,0,-0.060906954,0.000596273,-0.022118121,-0.007733734,-0.002069068,0.002514668,0.001677087,0.00337071,-3.72116E-05,0.000712117,0.005563459,-0.00018317,0.003207417,-0.000615142,0.003337458,-0.000837679,0.000370993,0.001697925,0.000655039,-0.000781203,0.000833636,-0.001248462,0.000350275,-0.000873712,0.000739945,-0.000808158,0.000560109,-0.000639825,-0.000819575,0.000548188,-0.000211962,-0.000514587,0.000468138,0.000146881,-0.000695994,0.001075089,-0.000304348,0.000703236,-0.000924045,-1.19192E-16,-0.013780585,0.00677212,-0.020860225,0.001585398,-0.013629503,0.001118708,-0.010410108,0.001986028,-0.006231015,0.001604963,-0.003469102,0.001278255,-0.00169229,0.000139361,-0.000183604,-0.000259364,0.000334985,0.001008217,-0.000250014,0.000939827,-0.000326662,0.000909366,0.000130233,0.000500078,0.000199099,0.000354165,0.000315052,-8.8891E-05,0.000604677,-0.000357325,0.000441173,-0.000279983,0.000453562,-0.000621134,0.000499513,-0.000332093,0.000117099,0.000153299,7.94141E-06,0.331919488,0.028473222,0.05195398,0.014970973,0.012928809,0.001040367,0.006221516,-0.002028535,-4.94515E-05,0.004678882,0.003068488,0.000538898,0.001860093,-0.003050351,0.00432546,-0.003861286,0.003165952,-0.002761724,-0.00045281,0.000876236,-0.002484552,0.000984676,-7.16416E-05,-0.000764923,-6.62263E-05,4.2758E-05,0.000219838,-3.99986E-05,0.000152512,0.000200174,-0.000330497,0.000658904,-0.000238449,0.000569463,-9.11031E-05,-0.000245396,0.000263985,-0.00062065,0.000374977,-3.99399E-06
0.472479731,1,-0.010935438,0.076118456,-0.009321717,0.031064958,-0.001535702,0.008090454,-0.003079635,0.004126417,-0.000673316,0.001517422,-0.001493382,0.000232795,-0.000308665,0.000152841,7.47375E-05,5.45395E-06,0.00022848,-1.08466E-05,0.000285335,-3.67234E-05,0.000125712,0.000116429,9.48849E-05,-3.68043E-05,-3.24421E-05,0.000151054,-2.65623E-05,8.9141E-05,-3.6829E-05,0.00014286,-7.28532E-05,0.00012079,1.85371E-06,0.000101663,-1.0946E-05,0.000100831,7.02764E-05,6.88549E-05,5.97723E-05,0,0.002470172,0.03251797,-0.017892484,-0.009439792,0.007662584,-0.003661534,-0.002606581,-0.001842244,0.000473894,-0.000243958,-0.000879133,-0.000611438,-0.000615087,2.96972E-05,-0.000817856,-0.000155439,-0.000139781,-0.000330312,9.74076E-05,7.46133E-05,8.37978E-05,-7.07089E-05,0.000116147,6.20802E-06,0.000180244,1.49121E-05,-7.2372E-05,-0.000268582,0.000270009,-0.000150944,-0.000176889,-6.54592E-05,0.000203301,-0.000168723,0.000158304,0.000168467,-0.0001374,1.95852E-05,1.4401E-05,-5.52785E-17,0.026858136,0.015620395,0.000559082,0.014965173,0.002623925,0.002139899,0.001147782,0.00328199,0.000104989,0.000562517,-0.000475542,0.000876722,-0.00034331,0.000184827,-0.000796061,0.000292285,-0.000586297,0.000182171,-0.000536928,9.90411E-05,-0.000158988,0.000297993,-0.000258367,0.000139475,6.16038E-05,0.000280821,-0.00011686,0.000175367,1.33784E-05,3.42204E-05,-1.68531E-05,0.00010191,-0.000134159,-1.43915E-05,8.9691E-05,3.24577E-05,-4.8829E-05,0.000133263,1.4613E-06,0.725713391,0.051684054,-0.014630566,-0.01756774,0.022747962,0.001001025,0.004422378,-0.003347277,0.002471728,0.001061999,0.001692587,-0.000788134,0.000869186,-0.000424549,-4.46657E-05,-0.000889949,0.000159707,5.84961E-05,-6.55012E-05,-0.000130643,-0.000430666,0.000236099,-8.39084E-05,9.3267E-06,-0.000312028,4.53423E-05,-0.000145458,-0.000101725,-7.81424E-05,-1.8599E-05,-8.73078E-06,-6.78133E-05,1.92229E-05,-0.000141189,6.36648E-05,-5.62901E-05,-3.18471E-05,-2.80071E-05,9.48412E-05,-9.37285E-06
0.513152384,1,0.0359485,0.04991532,0.031576408,0.012363527,0.014472411,0.002746391,-0.002632012,0.000608231,0.000335388,-0.000102598,0.000505332,0.002625832,-0.002481212,0.00130243,-0.001603824,0.00146413,-0.001200866,0.000280804,-0.000195863,-8.74226E-05,0.000340928,-0.000612943,0.000425719,-0.00075406,-0.000100575,-0.000667921,-6.86241E-05,-0.000106277,0.000226652,0.000169342,-0.000437888,-0.000143623,-0.000111032,-5.03273E-06,3.87992E-05,0.000299137,-0.000205432,0.000169942,-0.00035569,-1.8319E-16,-0.01695512,0.021406162,-0.006482637,0.009795289,0.034764331,-0.002197714,-0.005952557,-0.0024777,-0.003332744,-0.005685885,-0.000643929,0.000740038,0.002549832,0.000740484,0.000910351,-0.001282225,9.42683E-05,-0.000340035,0.001039584,0.001092206,-0.000522076,0.000617835,-0.000994018,-0.000868803,0.000615803,7.73041E-05,0.000223077,5.82613E-05,-5.85418E-05,0.000206534,0.00023313,0.000278213,8.7247E-05,-0.000425638,-2.9204E-05,2.93607E-05,-0.000177138,0.0001285,-6.70586E-05,1.16329E-16,-0.05236174,0.013572612,-0.032710335,0.009995813,-0.015036244,0.011726308,-0.001800235,0.004874915,-0.001779018,-0.000853886,-0.003818505,0.001105077,-0.000538896,0.000660153,0.000679663,-0.000311865,0.000881367,-0.00207137,0.000300458,-0.001292836,0.001280961,0.000445215,-0.000247923,7.06021E-05,-0.000668719,0.00023428,-0.000203254,0.000146155,-0.000208658,1.43342E-05,-0.000305123,0.00010137,-0.000126319,-9.82408E-05,2.19348E-05,5.50534E-07,-2.13733E-05,-0.000149995,-6.56618E-06,0.608712695,-0.068548884,0.058959767,0.001612603,-0.008767832,0.032676339,0.016113756,0.001525382,-0.003971678,0.000671822,-0.000669708,0.001975179,-0.001976573,-0.000656651,-0.000625135,-0.000920715,-0.000117975,-0.000187707,0.001325001,0.001295146,0.000259421,-0.000340109,-4.95033E-05,-0.000635605,0.001307247,6.05315E-05,-0.000725671,-0.000324786,-0.000705755,-2.48283E-05,0.000342447,7.98202E-06,0.000403489,-9.33005E-05,-2.53297E-05,1.98065E-06,-0.000231155,0.000172972,3.18453E-05,-0.000276096
0.490637506,1,6.12323E-17,-0.333333333,-6.12323E-17,0.2,6.12323E-17,-0.142857143,-6.12323E-17,0.111111111,6.12323E-17,-0.330662056,-6.12323E-17,-0.094734371,6.12323E-17,-0.195600483,-6.12323E-17,-0.04155747,6.12323E-17,-0.132991991,-6.12323E-17,-0.018163512,8.10093E-16,-0.098317786,-6.12323E-17,-0.006416174,9.28716E-17,-0.076831425,-6.12323E-17,-1.20199E-05,5.27112E-16,-0.062445483,-6.12323E-17,0.003663812,3.05617E-17,-0.05225315,-6.12323E-17,0.005836298,3.90966E-16,-0.044714075,-6.12323E-17,1.22465E-16,7.4988E-33,-4.08216E-17,-7.4988E-33,2.44929E-17,7.4988E-33,-1.7495E-17,-7.4988E-33,1.36072E-17,7.4988E-33,-4.04944E-17,-7.4988E-33,-1.16016E-17,7.4988E-33,-2.39542E-17,-7.4988E-33,-5.08932E-18,7.4988E-33,-1.62868E-17,-7.4988E-33,-2.22439E-18,9.92078E-32,-1.20405E-17,-7.4988E-33,-7.85755E-19,1.13735E-32,-9.40914E-18,-7.4988E-33,-1.47201E-21,6.45526E-32,-7.64737E-18,-7.4988E-33,4.48688E-19,3.74272E-33,-6.39917E-18,-7.4988E-33,7.1474E-19,4.78795E-32,-5.47589E-18,-7.4988E-33,6.12323E-17,-0.5,-6.12323E-17,0.25,6.12323E-17,-0.166666667,-6.12323E-17,0.125,6.12323E-17,-0.1,-8.10093E-16,0.083333333,9.28716E-17,-0.071428571,-5.27112E-16,0.0625,3.05617E-17,-0.055555556,-3.90966E-16,0.05,8.9088E-18,-0.165331028,-3.13113E-16,0.041666667,1.57548E-18,0.047367186,-2.63503E-16,0.035714286,7.44007E-24,-0.097800242,-2.2946E-16,0.03125,8.95107E-19,0.020778735,-2.04806E-16,0.027777778,2.85535E-18,-0.066495995,-1.86208E-16,0.025,7.4988E-33,-6.12323E-17,-7.4988E-33,3.06162E-17,7.4988E-33,-2.04108E-17,-7.4988E-33,1.53081E-17,7.4988E-33,-1.22465E-17,-9.92078E-32,1.02054E-17,1.13735E-32,-8.74748E-18,-6.45526E-32,7.65404E-18,3.74272E-33,-6.80359E-18,-4.78795E-32,6.12323E-18,1.09101E-33,-2.02472E-17,-3.83452E-32,5.10269E-18,1.92941E-34,5.80081E-18,-3.22699E-32,4.37374E-18,9.11146E-40,-1.19771E-17,-2.81007E-32,3.82702E-18,1.09619E-34,2.54466E-18,-2.50815E-32,3.4018E-18,3.49679E-34,-8.14341E-18,-2.28039E-32,3.06162E-18
0.540759196,1,0.01277944,0.049869832,0.015925517,0.004647784,0.006019469,-0.00243476,-9.7214E-06,-0.001440761,-0.000284641,9.91324E-05,-0.00026012,-0.000833522,4.18488E-05,-0.001049922,0.000532308,-0.000337345,0.000540688,0.000393432,0.000407041,0.00076287,0.000351928,0.00034722,7.73034E-05,3.41522E-05,-5.09252E-06,0.000208664,-2.07996E-05,8.15155E-05,-0.00011809,-3.07193E-05,-6.84386E-05,8.53644E-05,6.8062E-05,-2.67662E-05,0.000111323,-9.61289E-06,2.83436E-05,5.60326E-05,-4.23854E-05,4.4256E-17,-0.024023951,0.001131782,0.025972595,0.006712977,0.002672849,-0.004002458,-0.004546824,0.000309679,-0.00249763,-0.00078533,-0.000921017,-0.000850923,0.001555198,0.001069346,-0.000210967,-9.10188E-05,-0.000267929,-0.000548395,-0.000343606,-0.000124421,-0.000103522,0.000106218,0.000119734,-7.0803E-05,0.000180811,-5.00243E-05,-2.85973E-05,8.15311E-05,-2.36535E-05,3.99594E-05,7.96149E-05,0.000223605,6.35889E-05,-9.8472E-05,-0.000166303,-5.58926E-05,-2.4616E-06,7.06937E-06,0.000183815,2.2128E-17,-0.013596232,-0.009998099,-0.002106969,0.002116915,0.009284876,0.001601857,0.006310694,-0.001044926,0.000645002,-0.000477829,-0.000298883,0.000223275,4.94931E-05,0.000201554,0.000543428,0.000462446,0.000754663,0.000342772,0.000312498,9.79074E-05,9.67164E-05,0.000276803,0.000152655,0.000189157,0.000142618,-7.11477E-05,0.000187327,-0.000174322,-5.81973E-05,-0.000102124,-0.000193278,7.12017E-05,-2.8523E-05,9.9001E-05,-0.000113564,2.35876E-05,-0.000161924,5.58662E-05,2.06155E-05,0.721040559,-0.02885414,0.034524342,-0.001541542,0.015892154,0.008186684,0.000209811,0.004296135,-0.001554304,-0.000795047,-0.000576606,-0.0007513,-0.000171709,0.00012273,-0.00025045,-0.000452372,-0.000600934,-0.00062146,-0.000124584,0.000156081,-0.000117513,-0.000226326,0.000298812,0.000166379,0.000111678,0.000130557,-2.21123E-05,-4.89586E-05,9.20273E-05,7.7691E-06,-5.71348E-05,-3.63743E-05,-0.000180478,-0.000101461,1.55664E-05,2.88594E-06,-0.000130576,8.7354E-06,5.49338E-06,6.40053E-06
0.532195873,1,-0.04596058,0.030314031,-0.033605608,0.00278597,-0.012813181,0.003038379,0.000477722,0.00149307,0.001279117,0.000827419,-0.001254062,0.000360975,-0.001339679,0.000299495,-0.000419955,0.000155955,-0.000185006,-0.000195778,-0.000390398,-5.33273E-05,4.82618E-05,0.000185061,0.000270296,1.60452E-05,-0.000112151,-8.81867E-05,-7.41606E-05,0.00014718,2.78092E-05,0.000101785,-0.000150201,-7.4621E-05,-4.03958E-05,0.000153808,2.1445E-05,0.000185804,-0.000160501,-5.36604E-05,-0.000146519,9.23369E-17,0.033524817,-0.018393065,-0.01284152,0.006676238,-0.007203065,0.011708576,0.00202631,-0.00097811,-0.00207817,-0.000850777,-6.1919E-05,-0.00029459,-0.000371779,-2.06797E-05,0.000816155,-0.00024593,0.000443414,-0.000208558,-9.6669E-05,5.31394E-05,0.000139937,-0.000341554,2.18311E-05,-0.000107984,0.000269535,0.00018327,0.000118796,-0.000325664,-0.000351136,3.05983E-05,0.000289201,0.000132046,5.7505E-05,-0.000182292,-8.09304E-05,-2.19681E-05,6.55768E-05,0.000159162,4.09549E-05,-1.84674E-16,0.013666953,-0.02112171,0.009627169,-0.016172003,-0.003730637,-0.003637565,-0.003103772,0.000428263,0.000389118,0.000193689,-0.000269398,7.93387E-06,-0.00038251,0.000518287,0.000423814,0.000444919,0.000587633,-0.00017225,0.000310262,-0.000130983,3.01668E-05,-5.5233E-05,-1.93643E-05,-8.94542E-05,0.000132505,0.000139727,0.000194854,2.45829E-05,-5.40131E-05,-0.000146525,-0.000137738,3.03096E-05,0.000168071,4.44833E-05,0.000109896,-0.00010908,-4.55262E-05,-4.55564E-05,0.000116647,0.791836365,0.076929526,0.024064191,-0.019630292,0.004354838,-0.009952124,0.001089272,-0.003216269,0.000575092,-8.71188E-05,0.000415428,0.001462766,0.000193715,-0.000736198,9.83122E-05,-0.000488611,0.000159804,0.000179266,0.000304438,5.29727E-05,-0.000184815,-7.39501E-06,-7.44345E-05,-3.70581E-05,4.66682E-05,5.98202E-05,-0.000199848,7.7069E-05,3.58034E-05,-1.97999E-05,1.4307E-05,0.000195241,-4.15099E-05,-8.55367E-05,-0.00016642,0.000179566,1.67337E-05,-2.24636E-05,3.84431E-05,-6.45094E-05
0.472957098,1,0.017217023,0.025981557,0.018090254,0.003159837,0.003571052,-0.002277135,0.000935214,-0.000707931,0.00037647,-0.000525524,-4.22316E-05,0.000122651,0.000193382,7.36397E-05,0.000252998,-0.001096266,0.000409857,-0.000535619,4.69789E-05,-0.000279668,0.000141466,7.15509E-05,-0.000120983,0.000260462,0.000157413,0.000208279,4.46465E-05,1.92351E-06,8.10659E-05,0.000123413,0.000113157,3.93195E-05,-6.50708E-06,0.000120425,-8.59349E-05,8.55746E-05,-0.000107413,0.000151028,8.29398E-05,2.5196E-17,0.042283819,0.021009497,-0.015905689,-0.011580463,-0.0035731,0.002017948,0.002944131,-0.003675355,-0.000617106,0.000942846,-0.000531285,-0.001755193,0.000187039,0.000649791,-0.000486573,-0.000469383,-0.000383142,0.000389798,0.000416274,0.000127835,0.000157645,0.000173065,-0.00030532,0.000235206,3.84215E-05,-4.93438E-05,0.000436068,-9.60699E-05,-0.000254149,-5.06172E-06,1.54051E-05,-2.22851E-06,-4.87752E-05,-3.25921E-05,-0.000116126,6.07145E-05,5.9162E-05,-9.77462E-05,-0.000102378,2.5196E-17,0.032284617,0.016899187,0.018643682,0.010050949,-0.000242118,0.002436864,0.000897574,0.003148468,-0.00026681,0.000341425,0.000948163,0.000571498,0.000800036,-0.000762292,0.000982064,-0.000177474,-0.000102486,-0.000223277,-8.44477E-05,2.90671E-05,7.45003E-05,5.0015E-05,4.32468E-05,0.000235426,-8.23791E-05,6.70556E-05,0.000189343,-0.00016021,0.000309649,-9.88419E-05,1.02933E-05,-8.88188E-06,9.10322E-05,4.06955E-05,-2.29535E-05,5.27454E-05,-3.56268E-05,0.000135157,-0.000115071,0.94345304,-0.029543173,-0.00429445,0.007932878,0.01140946,-0.001301826,-0.004159199,0.00106269,0.002499198,-0.000578956,-0.000846766,-0.000195436,-0.000961189,-0.000777688,0.000102188,0.000230494,0.000116459,-1.82367E-05,-0.000668499,-5.57258E-05,0.000154073,-0.000107568,-2.71801E-05,-5.57255E-05,-0.000320891,-0.000259157,0.000256644,0.000339505,-2.8333E-05,-0.000193699,0.000117055,0.000106022,2.64763E-05,8.08972E-05,8.88705E-05,0.000117955,-5.28726E-05,-0.000165994,-1.42295E-05,1.66565E-05
